"TIME","GEO","S_ADJ","AGE","SEX","Value","Flag and Footnotes"
"2010","Japan","Not seasonally adjusted data","From 25 to 74 years","Total","4.6",""
"2010","Japan","Not seasonally adjusted data","From 25 to 74 years","Males","5.0",""
"2010","Japan","Not seasonally adjusted data","From 25 to 74 years","Females","4.2",""
"2011","Belgium","Not seasonally adjusted data","Total","Total","7.2",""
"2011","Belgium","Not seasonally adjusted data","Total","Males","7.1",""
"2011","Belgium","Not seasonally adjusted data","Total","Females","7.2",""
"2011","Belgium","Not seasonally adjusted data","Less than 25 years","Total","18.7",""
"2011","Belgium","Not seasonally adjusted data","Less than 25 years","Males","18.7",""
"2011","Belgium","Not seasonally adjusted data","Less than 25 years","Females","18.7",""
"2011","Belgium","Not seasonally adjusted data","From 25 to 74 years","Total","6.0",""
"2011","Belgium","Not seasonally adjusted data","From 25 to 74 years","Males","6.0",""
"2011","Belgium","Not seasonally adjusted data","From 25 to 74 years","Females","6.1",""
"2011","Bulgaria","Not seasonally adjusted data","Total","Total","11.3",""
"2011","Bulgaria","Not seasonally adjusted data","Total","Males","12.3",""
"2011","Bulgaria","Not seasonally adjusted data","Total","Females","10.1",""
"2011","Bulgaria","Not seasonally adjusted data","Less than 25 years","Total","25.0",""
"2011","Bulgaria","Not seasonally adjusted data","Less than 25 years","Males","26.0",""
"2011","Bulgaria","Not seasonally adjusted data","Less than 25 years","Females","23.6",""
"2011","Bulgaria","Not seasonally adjusted data","From 25 to 74 years","Total","10.1",""
"2011","Bulgaria","Not seasonally adjusted data","From 25 to 74 years","Males","11.0",""
"2011","Bulgaria","Not seasonally adjusted data","From 25 to 74 years","Females","9.1",""
"2011","Czech Republic","Not seasonally adjusted data","Total","Total","6.7",""
"2011","Czech Republic","Not seasonally adjusted data","Total","Males","5.8",""
"2011","Czech Republic","Not seasonally adjusted data","Total","Females","7.9",""
"2011","Czech Republic","Not seasonally adjusted data","Less than 25 years","Total","18.1",""
"2011","Czech Republic","Not seasonally adjusted data","Less than 25 years","Males","18.2",""
"2011","Czech Republic","Not seasonally adjusted data","Less than 25 years","Females","18.0",""
"2011","Czech Republic","Not seasonally adjusted data","From 25 to 74 years","Total","5.9",""
"2011","Czech Republic","Not seasonally adjusted data","From 25 to 74 years","Males","4.8",""
"2011","Czech Republic","Not seasonally adjusted data","From 25 to 74 years","Females","7.2",""
"2011","Denmark","Not seasonally adjusted data","Total","Total","7.6",""
"2011","Denmark","Not seasonally adjusted data","Total","Males","7.7",""
"2011","Denmark","Not seasonally adjusted data","Total","Females","7.5",""
"2011","Denmark","Not seasonally adjusted data","Less than 25 years","Total","14.2",""
"2011","Denmark","Not seasonally adjusted data","Less than 25 years","Males","15.6",""
"2011","Denmark","Not seasonally adjusted data","Less than 25 years","Females","12.7",""
"2011","Denmark","Not seasonally adjusted data","From 25 to 74 years","Total","6.3",""
"2011","Denmark","Not seasonally adjusted data","From 25 to 74 years","Males","6.2",""
"2011","Denmark","Not seasonally adjusted data","From 25 to 74 years","Females","6.4",""
"2011","Germany (until 1990 former territory of the FRG)","Not seasonally adjusted data","Total","Total","5.8",""
"2011","Germany (until 1990 former territory of the FRG)","Not seasonally adjusted data","Total","Males","6.1",""
"2011","Germany (until 1990 former territory of the FRG)","Not seasonally adjusted data","Total","Females","5.6",""
"2011","Germany (until 1990 former territory of the FRG)","Not seasonally adjusted data","Less than 25 years","Total","8.5",""
"2011","Germany (until 1990 former territory of the FRG)","Not seasonally adjusted data","Less than 25 years","Males","9.2",""
"2011","Germany (until 1990 former territory of the FRG)","Not seasonally adjusted data","Less than 25 years","Females","7.8",""
"2011","Germany (until 1990 former territory of the FRG)","Not seasonally adjusted data","From 25 to 74 years","Total","5.5",""
"2011","Germany (until 1990 former territory of the FRG)","Not seasonally adjusted data","From 25 to 74 years","Males","5.7",""
"2011","Germany (until 1990 former territory of the FRG)","Not seasonally adjusted data","From 25 to 74 years","Females","5.3",""
"2011","Estonia","Not seasonally adjusted data","Total","Total","12.3",""
"2011","Estonia","Not seasonally adjusted data","Total","Males","13.1",""
"2011","Estonia","Not seasonally adjusted data","Total","Females","11.6",""
"2011","Estonia","Not seasonally adjusted data","Less than 25 years","Total","22.4",""
"2011","Estonia","Not seasonally adjusted data","Less than 25 years","Males","23.8",""
"2011","Estonia","Not seasonally adjusted data","Less than 25 years","Females","20.7",""
"2011","Estonia","Not seasonally adjusted data","From 25 to 74 years","Total","11.2",""
"2011","Estonia","Not seasonally adjusted data","From 25 to 74 years","Males","11.8",""
"2011","Estonia","Not seasonally adjusted data","From 25 to 74 years","Females","10.7",""
"2011","Ireland","Not seasonally adjusted data","Total","Total","14.7",""
"2011","Ireland","Not seasonally adjusted data","Total","Males","17.8",""
"2011","Ireland","Not seasonally adjusted data","Total","Females","10.8",""
"2011","Ireland","Not seasonally adjusted data","Less than 25 years","Total","29.1",""
"2011","Ireland","Not seasonally adjusted data","Less than 25 years","Males","35.0",""
"2011","Ireland","Not seasonally adjusted data","Less than 25 years","Females","22.7",""
"2011","Ireland","Not seasonally adjusted data","From 25 to 74 years","Total","12.9",""
"2011","Ireland","Not seasonally adjusted data","From 25 to 74 years","Males","15.8",""
"2011","Ireland","Not seasonally adjusted data","From 25 to 74 years","Females","9.2",""
"2011","Greece","Not seasonally adjusted data","Total","Total","17.9",""
"2011","Greece","Not seasonally adjusted data","Total","Males","15.2",""
"2011","Greece","Not seasonally adjusted data","Total","Females","21.5",""
"2011","Greece","Not seasonally adjusted data","Less than 25 years","Total","44.7",""
"2011","Greece","Not seasonally adjusted data","Less than 25 years","Males","38.8",""
"2011","Greece","Not seasonally adjusted data","Less than 25 years","Females","51.6",""
"2011","Greece","Not seasonally adjusted data","From 25 to 74 years","Total","15.9",""
"2011","Greece","Not seasonally adjusted data","From 25 to 74 years","Males","13.5",""
"2011","Greece","Not seasonally adjusted data","From 25 to 74 years","Females","19.2",""
"2011","Spain","Not seasonally adjusted data","Total","Total","21.4",""
"2011","Spain","Not seasonally adjusted data","Total","Males","21.1",""
"2011","Spain","Not seasonally adjusted data","Total","Females","21.8",""
"2011","Spain","Not seasonally adjusted data","Less than 25 years","Total","46.2",""
"2011","Spain","Not seasonally adjusted data","Less than 25 years","Males","48.2",""
"2011","Spain","Not seasonally adjusted data","Less than 25 years","Females","44.0",""
"2011","Spain","Not seasonally adjusted data","From 25 to 74 years","Total","19.2",""
"2011","Spain","Not seasonally adjusted data","From 25 to 74 years","Males","18.7",""
"2011","Spain","Not seasonally adjusted data","From 25 to 74 years","Females","19.7",""
"2011","France","Not seasonally adjusted data","Total","Total","9.2",""
"2011","France","Not seasonally adjusted data","Total","Males","8.9",""
"2011","France","Not seasonally adjusted data","Total","Females","9.6",""
"2011","France","Not seasonally adjusted data","Less than 25 years","Total","22.7",""
"2011","France","Not seasonally adjusted data","Less than 25 years","Males","22.1",""
"2011","France","Not seasonally adjusted data","Less than 25 years","Females","23.4",""
"2011","France","Not seasonally adjusted data","From 25 to 74 years","Total","7.7",""
"2011","France","Not seasonally adjusted data","From 25 to 74 years","Males","7.3",""
"2011","France","Not seasonally adjusted data","From 25 to 74 years","Females","8.1",""
"2011","Croatia","Not seasonally adjusted data","Total","Total","13.7",""
"2011","Croatia","Not seasonally adjusted data","Total","Males","13.7",""
"2011","Croatia","Not seasonally adjusted data","Total","Females","13.8",""
"2011","Croatia","Not seasonally adjusted data","Less than 25 years","Total","36.7",""
"2011","Croatia","Not seasonally adjusted data","Less than 25 years","Males","37.0",""
"2011","Croatia","Not seasonally adjusted data","Less than 25 years","Females","36.1",""
"2011","Croatia","Not seasonally adjusted data","From 25 to 74 years","Total","11.6",""
"2011","Croatia","Not seasonally adjusted data","From 25 to 74 years","Males","11.3",""
"2011","Croatia","Not seasonally adjusted data","From 25 to 74 years","Females","11.9",""
"2011","Italy","Not seasonally adjusted data","Total","Total","8.4",""
"2011","Italy","Not seasonally adjusted data","Total","Males","7.5",""
"2011","Italy","Not seasonally adjusted data","Total","Females","9.5",""
"2011","Italy","Not seasonally adjusted data","Less than 25 years","Total","29.2",""
"2011","Italy","Not seasonally adjusted data","Less than 25 years","Males","27.1",""
"2011","Italy","Not seasonally adjusted data","Less than 25 years","Females","32.1",""
"2011","Italy","Not seasonally adjusted data","From 25 to 74 years","Total","6.9",""
"2011","Italy","Not seasonally adjusted data","From 25 to 74 years","Males","6.1",""
"2011","Italy","Not seasonally adjusted data","From 25 to 74 years","Females","8.0",""
"2011","Cyprus","Not seasonally adjusted data","Total","Total","7.9",""
"2011","Cyprus","Not seasonally adjusted data","Total","Males","8.1",""
"2011","Cyprus","Not seasonally adjusted data","Total","Females","7.7",""
"2011","Cyprus","Not seasonally adjusted data","Less than 25 years","Total","22.4",""
"2011","Cyprus","Not seasonally adjusted data","Less than 25 years","Males","23.3",""
"2011","Cyprus","Not seasonally adjusted data","Less than 25 years","Females","21.5",""
"2011","Cyprus","Not seasonally adjusted data","From 25 to 74 years","Total","6.4",""
"2011","Cyprus","Not seasonally adjusted data","From 25 to 74 years","Males","6.6",""
"2011","Cyprus","Not seasonally adjusted data","From 25 to 74 years","Females","6.1",""
"2011","Latvia","Not seasonally adjusted data","Total","Total","16.2",""
"2011","Latvia","Not seasonally adjusted data","Total","Males","18.6",""
"2011","Latvia","Not seasonally adjusted data","Total","Females","13.8",""
"2011","Latvia","Not seasonally adjusted data","Less than 25 years","Total","31.0",""
"2011","Latvia","Not seasonally adjusted data","Less than 25 years","Males","31.3",""
"2011","Latvia","Not seasonally adjusted data","Less than 25 years","Females","30.6",""
"2011","Latvia","Not seasonally adjusted data","From 25 to 74 years","Total","14.6",""
"2011","Latvia","Not seasonally adjusted data","From 25 to 74 years","Males","17.0",""
"2011","Latvia","Not seasonally adjusted data","From 25 to 74 years","Females","12.2",""
"2011","Lithuania","Not seasonally adjusted data","Total","Total","15.4",""
"2011","Lithuania","Not seasonally adjusted data","Total","Males","17.9",""
"2011","Lithuania","Not seasonally adjusted data","Total","Females","12.9",""
"2011","Lithuania","Not seasonally adjusted data","Less than 25 years","Total","32.6",""
"2011","Lithuania","Not seasonally adjusted data","Less than 25 years","Males","34.9",""
"2011","Lithuania","Not seasonally adjusted data","Less than 25 years","Females","29.4",""
"2011","Lithuania","Not seasonally adjusted data","From 25 to 74 years","Total","13.9",""
"2011","Lithuania","Not seasonally adjusted data","From 25 to 74 years","Males","16.2",""
"2011","Lithuania","Not seasonally adjusted data","From 25 to 74 years","Females","11.7",""
"2011","Luxembourg","Not seasonally adjusted data","Total","Total","4.8",""
"2011","Luxembourg","Not seasonally adjusted data","Total","Males","3.9",""
"2011","Luxembourg","Not seasonally adjusted data","Total","Females","6.0",""
"2011","Luxembourg","Not seasonally adjusted data","Less than 25 years","Total","16.4",""
"2011","Luxembourg","Not seasonally adjusted data","Less than 25 years","Males","15.1",""
"2011","Luxembourg","Not seasonally adjusted data","Less than 25 years","Females","17.9",""
"2011","Luxembourg","Not seasonally adjusted data","From 25 to 74 years","Total","4.1",""
"2011","Luxembourg","Not seasonally adjusted data","From 25 to 74 years","Males","3.2",""
"2011","Luxembourg","Not seasonally adjusted data","From 25 to 74 years","Females","5.2",""
"2011","Hungary","Not seasonally adjusted data","Total","Total","11.0",""
"2011","Hungary","Not seasonally adjusted data","Total","Males","11.1",""
"2011","Hungary","Not seasonally adjusted data","Total","Females","11.0",""
"2011","Hungary","Not seasonally adjusted data","Less than 25 years","Total","26.0",""
"2011","Hungary","Not seasonally adjusted data","Less than 25 years","Males","27.0",""
"2011","Hungary","Not seasonally adjusted data","Less than 25 years","Females","24.7",""
"2011","Hungary","Not seasonally adjusted data","From 25 to 74 years","Total","9.9",""
